omic	mat_name	EG_num	direction	name
MG	fun.D_name	EG4	up	hss; homospermidine synthase
MG	fun.D_name	EG4	up	perB, wbdR; GDP-perosamine N-acetyltransferase
MG	fun.D_name	EG4	down	hydG; sulfhydrogenase subunit gamma (sulfur reductase)
MG	fun.D_name	EG4	down	PDE6N; cGMP-specific 3',5'-cyclic phosphodiesterase, invertebrate
MG	fun.D_name	EG4	down	bioA, bioK; lysine---8-amino-7-oxononanoate aminotransferase
MG	fun.D_name	EG4	down	embC; arabinosyltransferase C
MG	fun.D_name	EG4	down	hsd; 3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase
MG	fun.D_name	EG4	down	ARG56; N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase
MG	fun.D_name	EG4	down	astD; succinylglutamic semialdehyde dehydrogenase
MG	fun.D_name	EG4	down	ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit
MG	fun.D_name	EG4	down	treT; trehalose synthase
MG	fun.D_name	EG4	down	fabY; acetoacetyl
MG	fun.D_name	EG4	down	IDO, INDO; indoleamine 2,3-dioxygenase
MG	fun.D_name	EG4	down	tyrDC; tyrosine decarboxylase
MG	fun.D_name	EG4	down	mfnD; tyramine---L-glutamate ligase
MG	fun.D_name	EG4	down	ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase
MG	fun.D_name	EG4	down	E2.6.1.11, argD; acetylornithine aminotransferase
MG	fun.D_name	EG4	down	ureAB; urease subunit gamma/beta
MG	fun.D_name	EG4	down	CYP26A; cytochrome P450 family 26 subfamily
MG	fun.D_name	EG4	down	ftr; formylmethanofuran--tetrahydromethanopterin N-formyltransferase
MG	fun.D_name	EG4	down	oxc; oxalyl-CoA decarboxylase
MG	fun.D_name	EG4	down	CKX; cytokinin dehydrogenase
MG	fun.D_name	EG4	down	fwdF, fmdF; 4Fe-4S ferredoxi
MG	fun.D_name	EG4	down	pat; phosphinothricin acetyltransferase
MG	fun.D_name	EG4	down	eutA; ethanolamine utilization protein Eut
MG	fun.D_name	EG4	down	GULO; L-gulonolactone oxidase
MG	fun.D_name	EG4	down	cofG; 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
MG	fun.D_name	EG4	down	ND5; NADH-ubiquinone oxidoreductase chain 5
MG	fun.D_name	EG4	down	ndhL; nicotinate dehydrogenase large molybdopterin subunit
MG	fun.D_name	EG4	down	phzS; 5-methylphenazine-1-carboxylate 1-monooxygenase
MG	fun.D_name	EG4	down	HS3ST3;
MG	fun.D_name	EG4	down	prnA, rebH, ktzQ; tryptophan 7-halogenase
MG	fun.D_name	EG4	down	kal; 3-aminobutyryl-CoA ammonia-lyase
MG	fun.D_name	EG4	down	thi4; sulfide-dependent adenosine diphosphate thiazole synthase
MG	fun.D_name	EG4	down	pcpD; tetrachlorobenzoquinone reductase
MG	fun.D_name	EG4	down	hmfA; 2-furoyl-CoA dehydrogenase large subunit
MG	fun.D_name	EG4	down	ACSF3; malonyl-CoA/methylmalonyl-CoA synthetase
MG	fun.D_name	EG4	down	cobY; adenosylcobinamide-phosphate guanylyltransferase
MG	fun.D_name	EG4	down	FTMF; verruculogen synthase
MG	fun.D_name	EG4	down	cgt; cyclomaltodextrin glucanotransferase
MG	fun.D_name	EG4	down	atoD; acetate CoA/acetoacetate CoA-transferase alpha subunit
MG	fun.D_name	EG4	down	E3.1.3.8; 3-phytase
MG	fun.D_name	EG4	down	hcp; hydroxylamine reductase
MG	fun.D_name	EG4	down	vnfH; vanadium nitrogenase iron protei
MG	fun.D_name	EG4	down	pepM; phosphoenolpyruvate phosphomutase
MG	fun.D_name	EG4	down	ppaX; pyrophosphatase PpaX
MG	fun.D_name	EG4	down	thiI; tRNA uracil 4-sulfurtransferase
MG	fun.D_name	EG4	down	K06984; beta-ribofuranosylaminobenzene 5'-phosphate synthase
MG	fun.D_name	EG4	down	xpt; xanthine phosphoribosyltransferase
MG	fun.D_name	EG4	down	E1.13.12.4; lactate 2-monooxygenase
MG	fun.D_name	EG4	down	ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit
MG	fun.D_name	EG4	down	mtaA;
MG	fun.D_name	EG4	down	hps-phi; 3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase
MG	fun.D_name	EG4	down	ACHE; acetylcholinesterase
MG	fun.D_name	EG4	down	rifH; 3,4-Dideoxy-4-amino-D-arabino-heptulosonate 7-phosphate synthas
MG	fun.D_name	EG4	down	dcsD; O-ureido-L-serine/cysteine synthase
MG	fun.D_name	EG4	down	PAFAH1B1, LIS1; platelet-activating factor acetylhydrolase IB subunit alph
MG	fun.D_name	EG4	down	padE; phenylglyoxylate dehydrogenase gamma subunit
MG	fun.D_name	EG4	down	mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase
MG	fun.D_name	EG4	down	mvhG, vhuG, vhcG; F420-non-reducing hydrogenase small subunit
MG	fun.D_name	EG4	down	astB; succinylarginine dihydrolase
MG	fun.D_name	EG4	down	TR1; tropinone reductase I
MG	fun.D_name	EG4	down	DJ1D; D-lactate dehydratase
MG	fun.D_name	EG4	down	hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit
MG	fun.D_name	EG4	down	rfk; riboflavin kinase, archaea type
MG	fun.D_name	EG4	down	pdaD; arginine decarboxylase
MG	fun.D_name	EG4	down	E3.1.3.41; 4-nitrophenyl phosphatase
MG	fun.D_name	EG4	down	PIGB; phosphatidylinositol glycan, class B
MG	fun.D_name	EG4	down	pseF; pseudaminic acid cytidylyltransferase
MG	fun.D_name	EG4	down	MOCS1; GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase
MG	fun.D_name	EG4	down	ND4; NADH-ubiquinone oxidoreductase chain 4
MG	fun.D_name	EG4	down	mtmB; methylamine---corrinoid protein Co-methyltransferase
MG	fun.D_name	EG4	down	uxaB; tagaturonate reductase
MG	fun.D_name	EG4	down	eutE; aldehyde dehydrogenas
MG	fun.D_name	EG4	down	fwdC, fmdC; formylmethanofuran dehydrogenase subunit C
MG	fun.D_name	EG4	down	mbtA; mycobactin salicyl-AMP ligase
MG	fun.D_name	EG4	down	ylmB; formylaminopyrimidine deformylase
MG	fun.D_name	EG4	down	elmMIII; 8-demethyl-8-(2,3-dimethoxy-alpha-L-rhamnosyl)tetracenomycin-C 4'-O-methyltransferase
MG	fun.D_name	EG4	down	ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase
MG	fun.D_name	EG4	down	bar; barbiturase
MG	fun.D_name	EG4	down	E1.1.1.122; D-threo-aldose 1-dehydrogenase
MG	fun.D_name	EG4	down	iolC; 5-dehydro-2-deoxygluconokinase
MG	fun.D_name	EG4	down	ndhM; nicotinate dehydrogenase medium molybdopterin subunit
MG	fun.D_name	EG4	down	pycA; pyruvate carboxylase subunit A
MG	fun.D_name	EG4	down	E2.7.4.2, mvaK2; phosphomevalonate kinase
MG	fun.D_name	EG4	down	nifH; nitrogenase iron protein Nif
MG	fun.D_name	EG4	down	POP2; 4-aminobutyrate---pyruvate transaminase
MG	fun.D_name	EG4	down	fwdB, fmdB; formylmethanofuran dehydrogenase subunit B
MG	fun.D_name	EG4	down	fucI; L-fucose/D-arabinose isomerase
MG	fun.D_name	EG4	down	dcsE; serine/homoserine O-acetyltransferase
MG	fun.D_name	EG4	down	mtbB; dimethylamine---corrinoid protein Co-methyltransferase
MG	fun.D_name	EG4	down	E2.4.1.217; mannosyl-3-phosphoglycerate synthase
MG	fun.D_name	EG4	down	mxaC; mxaC protei
MG	fun.D_name	EG4	down	E3.2.1.1A; alpha-amylase
MG	fun.D_name	EG4	down	ACOT1_2_4; acyl-coenzyme A thioesterase 1/2/4
MG	fun.D_name	EG4	down	pycB; pyruvate carboxylase subunit B
MG	fun.D_name	EG4	down	iolB; 5-deoxy-glucuronate isomerase
MG	fun.D_name	EG4	down	fwdE, fmdE; formylmethanofuran dehydrogenase subunit E
MG	fun.D_name	EG4	down	aftA; galactan 5-O-arabinofuranosyltransferase
MG	fun.D_name	EG4	down	lhpB; D-hydroxyproline dehydrogenase
MG	fun.D_name	EG4	down	cbiZ; adenosylcobinamide hydrolase
MG	fun.D_name	EG4	down	waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase
MG	fun.D_name	EG4	down	FUT1_2; galactoside 2-L-fucosyltransferase 1/2
MG	fun.D_name	EG4	down	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase
MG	fun.D_name	EG4	down	ndx1; diadenosine hexaphosphate hydrolase (ATP-forming)
MG	fun.D_name	EG4	down	pel; pectate lyase
MG	fun.D_name	EG4	down	dhaM; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM
MG	fun.D_name	EG4	down	chlH, bchH; magnesium chelatase subunit H
MG	fun.D_name	EG4	down	mvhA, vhuA, vhcA; F420-non-reducing hydrogenase large subunit
MG	fun.D_name	EG4	down	mptB; alpha-1,6-mannosyltransferase
MG	fun.D_name	EG4	down	dpkA, lhpD; delta1-piperideine-2-carboxylate reductase
MG	fun.D_name	EG4	down	phnY; 2-aminoethylphosphonate dioxygenase
MG	fun.D_name	EG4	down	cbiG; cobalt-precorrin 5A hydrolase
MG	fun.D_name	EG4	down	PEPCK; phosphoenolpyruvate carboxykinase (diphosphate)
MG	fun.D_name	EG4	down	ipk; isopentenyl phosphate kinase
MG	fun.D_name	EG4	down	crtF; demethylspheroidene O-methyltransferase
MG	fun.D_name	EG4	down	fruA; fructan beta-fructosidase
MG	fun.D_name	EG4	down	bisC; biotin/methionine sulfoxide reductase
MG	fun.D_name	EG4	down	nicX; 2,5-dihydroxypyridine 5,6-dioxygenase
MG	fun.D_name	EG4	down	ncsC4; NDP-hexose 4-ketoreductas
MG	fun.D_name	EG4	down	gmuG; mannan endo-1,4-beta-mannosidase
MG	fun.D_name	EG4	down	K13874, araB; L-arabinonolactonase
MG	fun.D_name	EG4	down	ACADSB; short/branched chain acyl-CoA dehydrogenase
MG	fun.D_name	EG5	up	btaB; S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferas
MG	fun.D_name	EG5	up	dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK
MG	fun.D_name	EG5	up	cofH; 5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase
MG	fun.D_name	EG5	up	E2.4.1.20; cellobiose phosphorylase
MG	fun.D_name	EG5	up	MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase
MG	fun.D_name	EG5	up	rifH; 3,4-Dideoxy-4-amino-D-arabino-heptulosonate 7-phosphate synthas
MG	fun.D_name	EG5	up	E1.2.1.10; acetaldehyde dehydrogenase (acetylating)
MG	fun.D_name	EG5	up	cah; cephalosporin-C deacetylase
MG	fun.D_name	EG5	up	padD; phenylacetyl-CoA:acceptor oxidoreductase 26-kDa subuni
MG	fun.D_name	EG5	up	pmoC-amoC; methane/ammonia monooxygenase subunit
MG	fun.D_name	EG5	up	dhaL; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL
MG	fun.D_name	EG5	up	cobD; threonine-phosphate decarboxylase
MG	fun.D_name	EG5	up	chlB; light-independent protochlorophyllide reductase subunit B
MG	fun.D_name	EG5	up	E1.1.3.21; alpha-glycerophosphate oxidase
MG	fun.D_name	EG5	up	hmfF; 2,5-furandicarboxylate decarboxylase
MG	fun.D_name	EG5	up	cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit
MG	fun.D_name	EG5	up	benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha
MG	fun.D_name	EG5	up	AGL; glycogen debranching enzyme
MG	fun.D_name	EG5	up	ATPVG, ahaH, atpH; V/A-type H+/Na+-transporting ATPase subunit G/
MG	fun.D_name	EG5	up	pmoB-amoB; methane/ammonia monooxygenase subunit
MG	fun.D_name	EG5	up	vdh; valine dehydrogenase (NAD+)
MG	fun.D_name	EG5	up	cgt; cyclomaltodextrin glucanotransferase
MG	fun.D_name	EG5	up	XDH; xanthine dehydrogenase/oxidase
MG	fun.D_name	EG5	up	FDFT1; farnesyl-diphosphate farnesyltransferase
MG	fun.D_name	EG5	up	xylC; benzaldehyde dehydrogenase (NAD)
MG	fun.D_name	EG5	up	acd; glutaryl-CoA dehydrogenase (non-decarboxylating)
MG	fun.D_name	EG5	up	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase
MG	fun.D_name	EG5	up	pdp; pyrimidine-nucleoside phosphorylase
MG	fun.D_name	EG5	up	benB-xylY; benzoate/toluate 1,2-dioxygenase subunit beta
MG	fun.D_name	EG5	up	K06897; 7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase
MG	fun.D_name	EG5	up	K13874, araB; L-arabinonolactonase
MG	fun.D_name	EG5	up	pchF; 4-cresol dehydrogenase (hydroxylating) flavoprotein subunit
MG	fun.D_name	EG5	up	lacC; tagatose 6-phosphate kinase
MG	fun.D_name	EG5	up	comD; sulfopyruvate decarboxylase subunit alpha
MG	fun.D_name	EG5	up	hdrB2; heterodisulfide reductase subunit B2
MG	fun.D_name	EG5	up	ddhB; dimethylsulfide dehydrogenase subunit bet
MG	fun.D_name	EG5	up	pmoA-amoA; methane/ammonia monooxygenase subunit A
MG	fun.D_name	EG5	up	ENPP4; ectonucleotide pyrophosphatase/phosphodiesterase family member 4
MG	fun.D_name	EG5	up	ygfK; putative selenate reductase
MG	fun.D_name	EG5	up	ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase
MG	fun.D_name	EG5	up	ARG56; N-acetyl-gamma-glutamyl-phosphate reductase / acetylglutamate kinase
MG	fun.D_name	EG5	up	eryBII, tylCII, tylC1, calS12, atmS12; NDP-hexose C3-ketoreductase / dTDP-4-oxo-2-deoxy-alpha-D-pentos-2-ene 2,3-reductase
MG	fun.D_name	EG5	up	dmpK, poxA; phenol hydroxylase P0 protei
MG	fun.D_name	EG5	up	astE; succinylglutamate desuccinylase
MG	fun.D_name	EG5	up	CKX; cytokinin dehydrogenase
MG	fun.D_name	EG5	up	E3.1.3.41; 4-nitrophenyl phosphatase
MG	fun.D_name	EG5	up	ncsC; NDP-mannose synthas
MG	fun.D_name	EG5	up	NIT-6; nitrite reductase (NAD(P)H)
MG	fun.D_name	EG5	up	msmA; methanesulfonate monooxygenase subunit alpha
MG	fun.D_name	EG5	up	lhpI; cis-L-3-hydroxyproline dehydratase
MG	fun.D_name	EG5	up	CMPK1, UMPK; UMP-CMP kinase
MG	fun.D_name	EG5	up	araM, egsA; glycerol-1-phosphate dehydrogenase
MG	fun.D_name	EG5	up	padC; phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subuni
MG	fun.D_name	EG5	up	fwdA, fmdA; formylmethanofuran dehydrogenase subunit A
MG	fun.D_name	EG5	up	ldhA; D-lactate dehydrogenase
MG	fun.D_name	EG5	up	algD; GDP-mannose 6-dehydrogenase
MG	fun.D_name	EG5	up	pigH, redN; 4-hydroxy-2,2'-bipyrrole-5-methanol synthas
MG	fun.D_name	EG5	up	SQLE, ERG1; squalene monooxygenase
MG	fun.D_name	EG5	up	hcp; hydroxylamine reductase
MG	fun.D_name	EG5	up	araD; 2-keto-3-deoxy-L-arabinonate dehydratase
MG	fun.D_name	EG5	up	chlH, bchH; magnesium chelatase subunit H
MG	fun.D_name	EG5	up	PTGES2; microsomal prostaglandin-E synthase 2
MG	fun.D_name	EG5	up	ATPVB, ntpB, atpB; V/A-type H+/Na+-transporting ATPase subunit
MG	fun.D_name	EG5	up	uxuA; mannonate dehydratase
MG	fun.D_name	EG5	up	ATPVA, ntpA, atpA; V/A-type H+/Na+-transporting ATPase subunit A
MG	fun.D_name	EG5	up	GRHPR; glyoxylate/hydroxypyruvate reductase
MG	fun.D_name	EG5	up	vorB; 2-oxoisovalerate ferredoxin oxidoreductase, beta subunit
MG	fun.D_name	EG5	up	prpD; 2-methylcitrate dehydratase
MG	fun.D_name	EG5	up	E4.1.1.82; phosphonopyruvate decarboxylase
MG	fun.D_name	EG5	up	araB; L-ribulokinase
MG	fun.D_name	EG5	up	PCME; prenylcysteine alpha-carboxyl methylesterase
MG	fun.D_name	EG5	up	ABA3; molybdenum cofactor sulfurtransferase
MG	fun.D_name	EG5	up	gnaD; gluconate/galactonate dehydratase
MG	fun.D_name	EG5	up	vdh; vanillin dehydrogenase
MG	fun.D_name	EG5	up	scpB, mmcD; methylmalonyl-CoA decarboxylase
MG	fun.D_name	EG5	up	xsc; sulfoacetaldehyde acetyltransferase
MG	fun.D_name	EG5	up	adh1; NAD+-dependent secondary alcohol dehydrogenase Adh1
MG	fun.D_name	EG5	up	lysJ, argD; LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase
MG	fun.D_name	EG5	up	udh; uronate dehydrogenase
MG	fun.D_name	EG5	up	asm13; methoxymalonate biosynthesis protei
MG	fun.D_name	EG5	up	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain
MG	fun.D_name	EG5	up	purNH; phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase
MG	fun.D_name	EG5	up	oadA; oxaloacetate decarboxylase (Na+ extruding), alpha subunit
MG	fun.D_name	EG5	up	vnfH; vanadium nitrogenase iron protei
MG	fun.D_name	EG5	up	POP2; 4-aminobutyrate---pyruvate transaminase
MG	fun.D_name	EG5	up	hoxU; bidirectional
MG	fun.D_name	EG5	up	ACADVL; very long chain acyl-CoA dehydrogenase
MG	fun.D_name	EG5	up	atoD; acetate CoA/acetoacetate CoA-transferase alpha subunit
MG	fun.D_name	EG5	up	E4.2.1.2AB, fumB; fumarate hydratase subunit beta
MG	fun.D_name	EG5	up	PDHX; dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase comple
MG	fun.D_name	EG5	up	cobC1, cobC; cobalamin biosynthetic protein Cob
MG	fun.D_name	EG5	up	cmcI; cephamycin C biosynthesis protei
MG	fun.D_name	EG5	up	gudD; glucarate dehydratase
MG	fun.D_name	EG5	up	fwdB, fmdB; formylmethanofuran dehydrogenase subunit B
MG	fun.D_name	EG5	up	PTS-Fru-EIIA, fruB; PTS system, fructose-specific IIA component
MG	fun.D_name	EG5	up	bchC; bacteriochlorophyllide a dehydrogenase
MG	fun.D_name	EG5	up	padH; phenylglyoxylate dehydrogenase epsilon subunit
MG	fun.D_name	EG5	up	aspQ, ansB, ansA; glutamin-(asparagin-)ase
MG	fun.D_name	EG5	up	ppaC; manganese-dependent inorganic pyrophosphatase
MG	fun.D_name	EG5	up	pat; phosphinothricin acetyltransferase
MG	fun.D_name	EG5	up	chqB; hydroxyquinol 1,2-dioxygenase
MG	fun.D_name	EG5	up	fchA; methenyltetrahydrofolate cyclohydrolase
MG	fun.D_name	EG5	up	GBA2; non-lysosomal glucosylceramidase
MG	fun.D_name	EG5	up	crtY; lycopene beta-cyclase
MG	fun.D_name	EG5	up	talrD-galrD; L-talarate/galactarate dehydratase
MG	fun.D_name	EG5	up	dltC; D-alanine--poly(phosphoribitol) ligase subunit 2
MG	fun.D_name	EG5	up	pcaI; 3-oxoadipate CoA-transferase, alpha subunit
MG	fun.D_name	EG5	up	phzS; 5-methylphenazine-1-carboxylate 1-monooxygenase
MG	fun.D_name	EG5	up	mtnE, mtnV; aminotransferase
MG	fun.D_name	EG5	up	ARSB; arylsulfatase B
MG	fun.D_name	EG5	up	rbcS; ribulose-bisphosphate carboxylase small chain
MG	fun.D_name	EG5	up	ectA; L-2,4-diaminobutyric acid acetyltransferase
MG	fun.D_name	EG5	up	ACLY; ATP citrate (pro-S)-lyase
MG	fun.D_name	EG5	up	novW; dTDP-4-dehydro-6-deoxy-D-glucose 3-epimerase
MG	fun.D_name	EG5	up	cobF; precorrin-6A synthase
MG	fun.D_name	EG5	up	msmB; methanesulfonate monooxygenase subunit beta
MG	fun.D_name	EG5	up	FLAD1; FAD synthetase
MG	fun.D_name	EG5	up	NDUFV1; NADH dehydrogenase (ubiquinone) flavoprotein 1
MG	fun.D_name	EG5	up	K15052; propionyl-CoA carboxylase
MG	fun.D_name	EG5	up	uxuB; fructuronate reductase
MG	fun.D_name	EG5	up	ttdB; L(+)-tartrate dehydratase beta subunit
MG	fun.D_name	EG5	down	ncsC4; NDP-hexose 4-ketoreductas
MG	fun.D_name	EG5	down	ylmB; formylaminopyrimidine deformylase
MG	fun.D_name	EG5	down	xpt; xanthine phosphoribosyltransferase
MG	fun.D_name	EG5	down	MIK; 1D-myo-inositol 3-kinase
MG	fun.D_name	EG5	down	SDT1; pyrimidine and pyridine-specific 5'-nucleotidase
MG	fun.D_name	EG5	down	mxaK; mxaK protei
MG	fun.D_name	EG5	down	PAFAH1B1, LIS1; platelet-activating factor acetylhydrolase IB subunit alph
MG	fun.D_name	EG5	down	bchJ; divinyl protochlorophyllide a 8-vinyl-reductase
MG	fun.D_name	EG5	down	mhpB; 2,3-dihydroxyphenylpropionate 1,2-dioxygenase
MG	fun.D_name	EG5	down	mbtF; mycobactin peptide synthetase Mbt
MG	fun.D_name	EG5	down	GPHN; gephyrin
MG	fun.D_name	EG5	down	pimC; alpha-1,6-mannosyltransferase
MG	fun.D_name	EG5	down	alg44; mannuronan synthase
MG	fun.D_name	EG5	down	ttr; acetyltransferase
MG	fun.D_name	EG5	down	pdaD; arginine decarboxylase
MG	fun.D_name	EG5	down	fwdE, fmdE; formylmethanofuran dehydrogenase subunit E
MG	fun.D_name	EG5	down	ipk; isopentenyl phosphate kinase
MG	fun.D_name	EG5	down	dgaE; D-glucosaminate-6-phosphate ammonia-lyase
MG	fun.D_name	EG5	down	mtbA;
MG	fun.D_name	EG5	down	lysX;
MG	fun.D_name	EG5	down	cobY; adenosylcobinamide-phosphate guanylyltransferase
MG	fun.D_name	EG5	down	nagH; salicylate 5-hydroxylase small subunit
MG	fun.D_name	EG5	down	ACADSB; short/branched chain acyl-CoA dehydrogenase
MG	fun.D_name	EG5	down	PIGB; phosphatidylinositol glycan, class B
MG	fun.D_name	EG5	down	mxaA; myxalamid-type nonribosomal peptide synthetase Mxa
MG	fun.D_name	EG5	down	ectB, dat; diaminobutyrate-2-oxoglutarate transaminase
MG	fun.D_name	EG5	down	mvhG, vhuG, vhcG; F420-non-reducing hydrogenase small subunit
MG	fun.D_name	EG5	down	crtF; demethylspheroidene O-methyltransferase
MG	fun.D_name	EG5	down	cviI; acyl homoserine lactone synthase
MG	fun.D_name	EG5	down	pepM; phosphoenolpyruvate phosphomutase
MG	fun.D_name	EG5	down	pchF; pyochelin synthetas
MG	fun.D_name	EG5	down	hmfA; 2-furoyl-CoA dehydrogenase large subunit
MG	fun.D_name	EG5	down	oxc; oxalyl-CoA decarboxylase
MG	fun.D_name	EG5	down	dfrB, dfr2; dihydrofolate reductase (trimethoprim resistance protein)
MG	fun.D_name	EG5	down	thi4; sulfide-dependent adenosine diphosphate thiazole synthase
MG	fun.D_name	EG5	down	ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit
MG	fun.D_name	EG5	down	AL1; phytoene desaturase (3,4-didehydrolycopene-forming)
MG	fun.D_name	EG5	down	ena; enamidase
MG	fun.D_name	EG5	down	ACOT7; acyl-coenzyme A thioesterase 7
MG	fun.D_name	EG5	down	ylbA, UGHY; (S)-ureidoglycine aminohydrolase
MG	fun.D_name	EG5	down	hmfH; 5-(hydroxymethyl)furfural/furfural oxidase
MG	fun.D_name	EG5	down	E3.2.1.58; glucan 1,3-beta-glucosidase
MG	fun.D_name	EG5	down	fucI; L-fucose/D-arabinose isomerase
MG	fun.D_name	EG5	down	mvhA, vhuA, vhcA; F420-non-reducing hydrogenase large subunit
MG	fun.D_name	EG5	down	IDO, INDO; indoleamine 2,3-dioxygenase
MG	fun.D_name	EG5	down	cbiZ; adenosylcobinamide hydrolase
MG	fun.D_name	EG5	down	ADCY8; adenylate cyclase 8
MG	fun.D_name	EG5	down	ccsA; citryl-CoA synthetase large subunit
MG	fun.D_name	EG5	down	LHPP; phospholysine phosphohistidine inorganic pyrophosphate phosphatase
MG	fun.D_name	EG5	down	elmD; 8-demethyl-8-(2,3,4-trimethoxy-alpha-L-rhamnosyl)tetracenomycin-C O-methyltransferase
MG	fun.D_name	EG5	down	mxaA; mxaA protei
MG	fun.D_name	EG5	down	perB, wbdR; GDP-perosamine N-acetyltransferase
MG	fun.D_name	EG5	down	eutA; ethanolamine utilization protein Eut
MG	fun.D_name	EG5	down	hcnC; hydrogen cyanide synthase HcnC
MG	fun.D_name	EG5	down	PLA2G16; HRAS-like suppressor 3
MG	fun.D_name	EG5	down	gsp; glutathionylspermidine amidase/synthetase
MG	fun.D_name	EG5	down	quiA; quinate dehydrogenase (quinone)
MG	fun.D_name	EG5	down	E4.2.1.1; carbonic anhydrase
MG	fun.D_name	EG5	down	DOX1; alpha-dioxygenase
MG	fun.D_name	EG5	down	cmtAb; p-cumate 2,3-dioxygenase subunit alpha
MG	fun.D_name	EG5	down	treT; trehalose synthase
MG	fun.D_name	EG5	down	CMAS; N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase
MG	fun.D_name	EG5	down	mptE; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
MG	fun.D_name	EG5	down	DNMT3A; DNA (cytosine-5)-methyltransferase 3A
MG	fun.D_name	EG5	down	mxaC; mxaC protei
MG	fun.D_name	EG5	down	rfk; riboflavin kinase, archaea type
MG	fun.D_name	EG5	down	SUOX; sulfite oxidase
MG	fun.D_name	EG5	down	DAO, aao; D-amino-acid oxidase
MG	fun.D_name	EG5	down	hspA; 6-hydroxy-3-succinoylpyridine 3-monooxygenase
MG	fun.D_name	EG5	down	FAHD1; acylpyruvate hydrolase
MG	fun.D_name	EG5	down	glpB; glycerol-3-phosphate dehydrogenase subunit B
